index,Date,PM10,PM2.5,Temp,Humidity,Wind Speed,Wind Dir,NO,NO2,Nox,SO2,lag1,lag2
12284,2020-05-02 03:00:00,8.5,0.8,18.0,53.1,1.6,66.0,0.2,1.2,1.1,0.1,15.7,12.7
12285,2020-05-02 04:00:00,7.2,4.8,18.0,52.5,2.2,7.0,0.4,1.0,1.4,0.1,14.2,11.3
12286,2020-05-02 05:00:00,4.1,4.1,18.0,53.4,2.6,21.0,0.25,1.0,0.9,0.1,3.4,7.69999999999999
12287,2020-05-02 06:00:00,11.0,1.4,18.0,54.9,1.8,34.0,0.1,1.9,1.9,0.05,5.6,2.6
12288,2020-05-02 07:00:00,5.7,1.1,18.0,55.2,2.5,29.0,0.1,1.8,1.8,0.0,15.3999999999999,11.6
12289,2020-05-02 08:00:00,8.3,1.6,18.0,55.9,2.4,17.0,0.5,4.3,4.9,0.0,8.0,14.6
12290,2020-05-02 09:00:00,5.9,19.0,18.0,53.7,3.0,27.0,1.2,5.1,6.3,0.0,15.3,19.5
12291,2020-05-02 10:00:00,7.5,7.5,20.0,54.0,4.2,15.0,0.9,1.8,2.7,0.0,13.0,24.0
12292,2020-05-02 11:00:00,20.4,2.3,20.0,56.6,4.6,22.0,1.3,2.1,3.4,0.0,10.6,11.5
12293,2020-05-02 12:00:00,14.4,2.0,20.0,58.6,4.9,25.0,1.0,1.9,2.9,0.1,11.6,12.4
12294,2020-05-02 13:00:00,22.3,0.1,19.0,64.3,4.9,22.0,0.5,0.9,1.3,0.13333333333333336,17.5,16.1
12295,2020-05-02 14:00:00,21.8,1.0,18.0,79.7,4.7,21.0,0.8,2.1,2.9,0.16666666666666669,17.4,7.1
12296,2020-05-02 15:00:00,8.2,1.5,18.0,84.7,4.6,18.0,0.6,2.0,2.6,0.2,16.1,12.0
12297,2020-05-02 16:00:00,7.0,2.6,18.0,85.4,4.3,26.0,0.6,1.6,2.2,0.16666666666666669,15.9,12.7
12298,2020-05-02 17:00:00,13.0,13.0,18.0,81.1,4.2,25.0,0.1,1.1,1.2,0.13333333333333333,13.2,7.8
12299,2020-05-02 18:00:00,19.0,1.9,18.0,82.1,4.2,24.0,0.7,1.4,2.1,0.1,16.0,11.8
12300,2020-05-02 19:00:00,9.0,4.3,18.0,81.5,4.6,22.0,0.6,1.0,1.7,0.08571428571428572,13.6,10.4
12301,2020-05-02 20:00:00,8.0,4.4,18.0,83.0,5.0,18.0,0.5,0.7,1.2,0.07142857142857144,12.8,14.5
12302,2020-05-02 21:00:00,8.5,0.5,18.0,83.9,4.0,11.0,0.2,1.0,1.2,0.05714285714285715,11.5,10.0
12303,2020-05-02 22:00:00,13.5,5.3,18.0,82.9,4.1,24.0,0.5,0.6,1.1,0.042857142857142864,12.7,20.6
12304,2020-05-02 23:00:00,16.1,1.5,19.0,82.0,4.8,17.0,0.5,0.4,0.9,0.02857142857142858,12.0,16.5
12305,2020-05-03 00:00:00,14.4,3.7,18.0,84.4,4.5,8.0,0.4,2.0,1.9,0.01428571428571429,7.0,8.7
12306,2020-05-03 01:00:00,14.2,14.2,18.0,85.8,5.6,11.0,0.3,1.25,1.2999999999999998,0.0,18.0,11.5
12307,2020-05-03 02:00:00,19.2,3.0,19.0,83.0,6.1,19.0,0.2,0.5,0.7,0.0,8.5,6.9
12308,2020-05-03 03:00:00,27.7,2.0,19.0,82.0,6.0,14.0,0.5,0.35,0.5,0.0,8.5,15.7
12309,2020-05-03 04:00:00,22.2,5.0,19.0,82.9,5.6,12.0,0.2,0.2,0.3,0.0,7.2,14.2
12310,2020-05-03 05:00:00,18.2,3.8,19.0,81.3,5.7,10.0,0.3,0.15000000000000002,0.3,0.1,4.1,3.4
12311,2020-05-03 06:00:00,27.4,6.4,19.0,81.6,6.0,13.0,0.2,0.1,0.3,0.2,11.0,5.6
12312,2020-05-03 07:00:00,35.1,8.0,19.0,81.6,6.3,16.0,0.2,0.0,0.1,2.75,5.7,15.3999999999999
12313,2020-05-03 08:00:00,30.5,3.2,19.0,82.5,5.5,15.0,0.6,0.3,0.9,5.3,8.3,8.0
12314,2020-05-03 09:00:00,25.9,11.4,19.0,82.8,4.9,8.0,0.5,0.6,1.1,3.6,5.9,15.3
12315,2020-05-03 10:00:00,34.1,13.2,20.0,82.7,5.3,8.0,0.8,0.7,1.6,1.9000000000000004,7.5,13.0
12316,2020-05-03 11:00:00,30.3,10.3,20.0,80.0,5.4,11.0,0.0,1.1,1.1,0.2,20.4,10.6
12317,2020-05-03 12:00:00,31.6,8.5,19.0,84.6,4.9,9.0,0.7,1.7,2.4,0.13333333333333333,14.4,11.6
12318,2020-05-03 13:00:00,23.9,3.1,19.0,87.9,5.6,19.0,0.2,0.7,1.0,0.06666666666666665,22.3,17.5
12319,2020-05-03 14:00:00,23.3,4.4,19.0,85.6,6.5,17.0,0.2666666666666667,0.9,0.7,0.0,21.8,17.4
12320,2020-05-03 15:00:00,14.5,2.9,19.0,88.4,6.5,18.0,0.33333333333333337,0.5,0.3,0.1,8.2,16.1
12321,2020-05-03 16:00:00,18.9,4.3,19.0,89.7,5.1,6.0,0.4,1.2,1.5,0.05,7.0,15.9
12322,2020-05-03 17:00:00,19.7,4.9,19.0,90.5,4.5,7.0,0.4,1.2,1.6,0.0,13.0,13.2
12323,2020-05-03 18:00:00,9.7,6.0,19.0,86.1,5.4,5.0,0.4,1.4,1.8,0.0,19.0,16.0
12324,2020-05-03 19:00:00,23.8,10.1,19.0,86.0,5.1,5.0,0.0,3.5,3.5,0.0,9.0,13.6
12325,2020-05-03 20:00:00,26.5,4.9,19.0,84.9,5.8,4.0,0.0125,0.9,0.6,0.0,8.0,12.8
12326,2020-05-03 21:00:00,18.7,5.2,19.0,82.8,5.4,181.0,0.025,0.7,0.6,0.05,8.5,11.5
12327,2020-05-03 22:00:00,22.1,5.4,19.0,87.0,5.9,8.0,0.037500000000000006,0.1,0.8999999999999999,0.1,13.5,12.7
12328,2020-05-03 23:00:00,21.2,3.3,19.0,89.5,3.7,281.0,0.05,1.4,1.2,0.08,16.1,12.0
12329,2020-05-04 00:00:00,6.2,1.5,18.0,90.9,2.7,338.0,0.0625,2.4,2.3,0.060000000000000005,14.4,7.0
12330,2020-05-04 01:00:00,2.6,2.6,18.0,90.0,2.6,315.0,0.07500000000000001,2.0,1.9,0.04,14.2,18.0
12331,2020-05-04 02:00:00,7.5,3.5,18.0,87.3,2.1,345.0,0.08750000000000001,3.1,2.7,0.020000000000000004,19.2,8.5
12332,2020-05-04 03:00:00,12.8,2.5,17.0,86.8,1.1,291.0,0.1,1.6,1.7,0.0,27.7,8.5
12333,2020-05-04 04:00:00,9.9,9.9,16.0,88.5,0.8,122.0,0.28,4.4,4.1,0.1,22.2,7.2
12334,2020-05-04 05:00:00,8.4,0.7,15.0,85.7,1.5,238.0,0.45999999999999996,5.3,4.9,0.1,18.2,4.1
12335,2020-05-04 06:00:00,8.8,2.5,15.0,85.9,1.9,123.0,0.64,4.1,3.7,0.1,27.4,11.0
12336,2020-05-04 07:00:00,10.1,0.9,17.0,83.3,3.0,66.0,0.82,5.0,5.0,0.1,35.1,5.7
12337,2020-05-04 08:00:00,13.4,3.5,17.0,80.9,2.9,64.0,1.0,7.2,8.2,0.05,30.5,8.3
12338,2020-05-04 09:00:00,9.5,10.4,18.0,78.4,2.7,348.0,1.7,9.4,11.1,0.0,25.9,5.9
12339,2020-05-04 10:00:00,8.6,7.6,18.0,72.6,3.1,337.0,3.8,10.6,14.5,0.05,34.1,7.5
12340,2020-05-04 11:00:00,17.5,5.0,20.0,65.9,3.8,316.0,4.5,10.6,15.1,0.1,30.3,20.4
12341,2020-05-04 12:00:00,21.3,4.7,20.0,61.5,4.1,314.0,2.5,8.2,10.7,0.0,31.6,14.4
12342,2020-05-04 13:00:00,29.7,3.4,17.0,77.2,3.7,301.0,3.5,12.3,15.8,0.05,23.9,22.3
12343,2020-05-04 14:00:00,24.35,1.0,18.0,67.6,3.9,299.0,2.6,7.9,10.4,0.1,23.3,21.8
12344,2020-05-04 15:00:00,19.0,3.5,18.0,71.1,3.5,292.0,2.6,9.6,12.3,0.3,14.5,8.2
12345,2020-05-04 16:00:00,4.4,3.9,18.0,62.8,3.9,290.0,2.3,8.1,10.4,0.15,18.9,7.0
12346,2020-05-04 17:00:00,20.1,20.1,18.0,62.0,3.9,285.0,1.3,7.9,9.3,0.0,19.7,13.0
12347,2020-05-04 18:00:00,16.9,1.4,17.0,63.7,3.3,298.0,0.3,10.4,10.7,0.0,9.7,19.0
12348,2020-05-04 19:00:00,29.1,5.8,17.0,63.4,3.4,304.0,0.2,12.5,12.8,0.025,23.8,9.0
12349,2020-05-04 20:00:00,26.5,8.4,16.0,69.5,3.6,314.0,0.2,7.1,6.9,0.05,26.5,8.0
12350,2020-05-04 21:00:00,8.7,3.7,14.0,80.2,1.9,303.0,0.2,8.9,8.8,0.07500000000000001,18.7,8.5
12351,2020-05-04 22:00:00,14.3,4.6,14.0,81.0,3.1,305.0,0.2,6.4,5.8,0.1,22.1,13.5
12352,2020-05-04 23:00:00,11.3,2.6,14.0,80.3,1.9,312.0,0.2,7.69999999999999,7.0,0.0,21.2,16.1
12353,2020-05-05 00:00:00,12.2,4.5,14.0,74.8,2.7,294.0,0.2,6.0,5.7,0.0,6.2,14.4
12354,2020-05-05 01:00:00,20.2,3.3,14.0,74.4,2.0,284.0,0.2,4.5,4.3,0.0,2.6,14.2
12355,2020-05-05 02:00:00,10.0,6.8,14.0,69.7,2.7,285.0,0.2,3.0,2.9,0.0,7.5,19.2
12356,2020-05-05 03:00:00,12.0,1.9,14.0,73.1,2.7,278.0,0.2,2.8,2.4,0.0,12.8,27.7
12357,2020-05-05 04:00:00,8.8,2.0,14.0,77.0,2.4,255.0,0.2,4.5,4.6,0.05,9.9,22.2
12358,2020-05-05 05:00:00,15.1,15.1,13.0,76.3,2.4,260.0,0.3,5.7,5.9,0.1,8.4,18.2
12359,2020-05-05 06:00:00,4.3,4.2,13.0,76.2,1.9,279.0,0.6,10.4,11.0,0.07500000000000001,8.8,27.4
12360,2020-05-05 07:00:00,7.9,7.8,14.0,69.0,2.6,256.0,7.5,23.7,31.3,0.05,10.1,35.1
12361,2020-05-05 08:00:00,18.8,3.1,13.0,71.5,2.0,269.0,8.1,29.2,37.3,0.024999999999999994,13.4,30.5
12362,2020-05-05 09:00:00,8.4,4.4,15.0,67.8,1.3,279.0,13.5,36.4,49.9,0.0,9.5,25.9
12363,2020-05-05 10:00:00,19.8,8.8,16.0,57.9999999999999,3.3,255.0,9.3,17.6,26.9,0.1,8.6,34.1
12364,2020-05-05 11:00:00,22.1,3.4,17.0,55.7,3.2,278.0,5.0,10.3,15.2,0.2,17.5,30.3
12365,2020-05-05 12:00:00,14.5,4.8,17.0,52.5,3.7,264.0,5.5,12.1,17.5,0.4,21.3,31.6
12366,2020-05-05 13:00:00,19.7,19.7,14.0,72.1,4.7,249.0,10.3,17.0,27.4,0.3,29.7,23.9
12367,2020-05-05 14:00:00,14.6,7.6,14.0,67.3,3.9,263.0,10.0,18.2,28.2,0.2,24.35,23.3
12368,2020-05-05 15:00:00,4.6,1.5,13.0,70.8,2.1,288.0,10.8,24.1,34.9,0.1,19.0,14.5
12369,2020-05-05 16:00:00,9.1,1.4,15.0,65.2,2.9,247.0,16.1,24.3,40.4,0.7,4.4,18.9
12370,2020-05-05 17:00:00,11.0,3.5,14.0,54.4,3.1,257.0,7.5,19.8,27.3,0.1,20.1,19.7
12371,2020-05-05 18:00:00,14.8,3.8,13.0,62.1,2.0,257.0,8.8,30.7999999999999,39.6,0.1,16.9,9.7
12372,2020-05-05 19:00:00,17.7,6.0,12.0,67.4,1.3,268.0,13.6,45.8,59.4,0.0,29.1,23.8
12373,2020-05-05 20:00:00,14.4,6.5,12.0,67.5,2.4,258.0,2.7,15.0,17.7,0.3,26.5,26.5
12374,2020-05-05 21:00:00,6.5,8.9,12.0,65.8,2.0,265.0,1.2,9.2,10.4,0.25,8.7,18.7
12375,2020-05-05 22:00:00,14.3,1.9,11.0,76.6,1.4,119.0,0.8,12.5,13.3,0.2,14.3,22.1
12376,2020-05-05 23:00:00,12.7,8.1,11.0,70.8,2.9,274.0,0.6,14.8,15.3999999999999,0.23333333333333334,11.3,21.2
12377,2020-05-06 00:00:00,14.1,4.6,11.0,72.8,3.0,277.0,0.5,2.4,2.9,0.2666666666666667,12.2,6.2
12378,2020-05-06 01:00:00,2.6,2.6,11.0,76.7,2.0,290.0,0.4,3.8,3.7,0.30000000000000004,20.2,2.6
12379,2020-05-06 02:00:00,9.8,9.8,11.0,78.2,2.1,277.0,0.3,4.7,5.0,0.33333333333333337,10.0,7.5
12380,2020-05-06 03:00:00,6.8,7.1,11.0,78.2,3.8,245.0,0.4,3.0,3.4,0.3666666666666667,12.0,12.8
12381,2020-05-06 04:00:00,7.2,0.3,11.0,75.8,5.3,209.0,1.0,4.4,5.4,0.4,8.8,9.9
12382,2020-05-06 05:00:00,10.7,7.6,10.0,79.1,4.2,206.0,1.9,6.0,7.9,0.3666666666666667,15.1,8.4
12383,2020-05-06 06:00:00,12.25,7.6,10.0,76.2,3.5,203.0,4.8,11.1,16.0,0.33333333333333337,4.3,8.8
12384,2020-05-06 07:00:00,13.8,5.0,10.0,72.1,3.4,207.0,16.4,24.8,41.2,0.3,7.9,10.1
12385,2020-05-06 08:00:00,14.7,8.5,10.0,70.0,3.7,208.0,35.3,42.3,77.6,1.4,18.8,13.4
12386,2020-05-06 09:00:00,13.9,15.2,11.0,61.3,3.8,203.0,16.2,22.5,38.7,0.8,8.4,9.5
12387,2020-05-06 10:00:00,16.2,6.3,13.0,58.9,3.0,201.0,17.8,21.2,39.0,1.7,19.8,8.6
12388,2020-05-06 11:00:00,18.1,4.6,14.0,56.6,4.0,205.0,17.7,17.8,35.5,1.4,22.1,17.5
12389,2020-05-06 12:00:00,13.2,5.3,14.0,54.6,5.0,207.0,14.7,16.4,31.0,1.0,14.5,21.3
12390,2020-05-06 13:00:00,16.8,3.3,15.0,52.2,6.1,208.0,14.3,15.0,29.3,1.4,19.7,29.7
12391,2020-05-06 14:00:00,10.0,4.3,15.0,48.0,6.4,212.0,15.1,16.1,31.2,0.5,14.6,24.35
12392,2020-05-06 15:00:00,17.6,4.9,15.0,47.4,6.5,210.0,15.1,17.0,32.1,1.2,4.6,19.0
12393,2020-05-06 16:00:00,13.4,3.2,15.0,44.4,6.0,211.0,16.0,17.5,33.5,1.3,9.1,4.4
12394,2020-05-06 17:00:00,16.9,6.5,15.0,46.1,5.5,212.0,15.0,22.9,37.9,1.0,11.0,20.1
12395,2020-05-06 18:00:00,10.2,7.2,14.0,52.3,4.5,212.0,14.4,27.0,41.3,0.6,14.8,16.9
12396,2020-05-06 19:00:00,6.3,11.4,13.0,55.5,3.5,207.0,8.9,23.9,32.8,2.6,17.7,29.1
12397,2020-05-06 20:00:00,14.3,14.3,13.0,58.4999999999999,2.6,208.0,8.9,26.0,34.8,3.3,14.4,26.5
12398,2020-05-06 21:00:00,13.9,10.0,12.0,62.3,2.5,208.0,11.5,33.9,45.4,1.7,6.5,8.7
12399,2020-05-06 22:00:00,15.6,2.6,11.0,65.8,0.9,113.0,17.8,47.7,65.5,2.0,14.3,14.3
12400,2020-05-06 23:00:00,24.9,11.1,9.0,74.9,0.7,279.0,24.6,42.0,66.6,0.9,12.7,11.3
12401,2020-05-07 00:00:00,16.5,16.1,8.0,78.0,0.6,316.0,60.3,40.9,101.2,1.8,14.1,12.2
12402,2020-05-07 01:00:00,17.7,10.1,8.0,76.8,0.7,269.0,38.15,35.05,73.25,1.0,2.6,20.2
12403,2020-05-07 02:00:00,15.0,10.3,8.0,78.4,1.0,180.0,16.0,29.2,45.3,0.1,9.8,10.0
12404,2020-05-07 03:00:00,14.3,11.4,8.0,77.5,0.8,232.0,11.2,27.5,38.7,0.0,6.8,12.0
12405,2020-05-07 04:00:00,8.8,10.6,7.0,80.1,0.8,274.0,12.0,28.5,40.5,0.0,7.2,8.8
12406,2020-05-07 05:00:00,7.3,6.9,6.0,83.5,1.0,235.0,11.7,24.2,35.9,0.0,10.7,15.1
12407,2020-05-07 06:00:00,10.7,8.3,7.0,83.7,1.0,289.0,17.0,24.0,41.0,0.1,12.25,4.3
12408,2020-05-07 07:00:00,5.2,7.1,8.0,81.3,0.9,290.0,32.9,29.4,62.3,0.7,13.8,7.9
12409,2020-05-07 08:00:00,12.2,7.5,11.0,81.4,0.8,332.0,49.6,47.8,97.5,1.1,14.7,18.8
12410,2020-05-07 09:00:00,12.0,9.5,13.0,84.8,1.4,267.0,50.9,46.4,97.3,1.2,13.9,8.4
12411,2020-05-07 10:00:00,17.1,2.2,14.0,79.9,1.8,211.0,69.8,49.1,118.9,2.1,16.2,19.8
12412,2020-05-07 11:00:00,15.9,4.1,16.0,72.9,3.0,233.0,23.2,25.4,48.6,1.1,18.1,22.1
12413,2020-05-07 12:00:00,10.8,4.7,17.0,64.4,5.5,227.0,16.7,15.5,32.2,0.1,13.2,14.5
12414,2020-05-07 13:00:00,12.3,12.3,18.0,62.9,4.6,228.0,18.5,16.5,35.1,0.3,16.8,19.7
12415,2020-05-07 14:00:00,13.3,13.3,17.0,63.8,5.3,235.0,14.8,13.8,28.6,0.275,10.0,14.6
12416,2020-05-07 15:00:00,6.8,6.8,17.0,64.7,5.1,232.0,15.7,13.9,29.6,0.25,17.6,4.6
12417,2020-05-07 16:00:00,12.4,1.0,16.0,71.6,4.5,233.0,14.7,17.3,32.0,0.225,13.4,9.1
12418,2020-05-07 17:00:00,12.1,12.1,16.0,68.8,3.7,229.0,19.2,24.4,43.6,0.2,16.9,11.0
12419,2020-05-07 18:00:00,10.1,3.4,16.0,58.2,4.2,227.0,12.9,21.2,34.1,0.13333333333333333,10.2,14.8
12420,2020-05-07 19:00:00,9.7,2.9,16.0,57.3,3.6,240.0,7.2,13.9,21.1,0.06666666666666665,6.3,17.7
12421,2020-05-07 20:00:00,9.7,2.1,16.0,58.2,2.9,242.0,5.1,13.4,18.5,0.0,14.3,14.4
12422,2020-05-07 21:00:00,9.5,4.9,16.0,58.8,3.4,231.0,4.9,9.8,14.8,0.03333333333333334,13.9,6.5
12423,2020-05-07 22:00:00,6.4,1.7,16.0,60.0999999999999,3.1,232.0,5.4,11.0,16.4,0.06666666666666668,15.6,14.3
12424,2020-05-07 23:00:00,9.5,0.8,16.0,59.8,2.4,239.0,3.2,9.6,12.8,0.1,24.9,12.7
12425,2020-05-08 00:00:00,8.8,0.6,15.0,65.4,3.2,243.0,2.9,9.0,11.9,0.07500000000000001,16.5,14.1
12426,2020-05-08 01:00:00,7.4,7.4,14.0,83.0,3.7,234.0,2.5,4.4,6.9,0.05,17.7,2.6
12427,2020-05-08 02:00:00,3.4,1.3,14.0,82.8,2.5,243.0,2.1,5.9,8.1,0.024999999999999994,15.0,9.8
12428,2020-05-08 03:00:00,6.8,1.9,15.0,74.1,2.5,231.0,2.6,10.6,13.1,0.0,14.3,6.8
12429,2020-05-08 04:00:00,6.5,3.1,15.0,68.2,3.0,235.0,2.6,6.1,8.8,0.0,8.8,7.2
12430,2020-05-08 05:00:00,5.5,2.0,15.0,68.3,2.8,238.0,4.1,8.7,12.8,0.05,7.3,10.7
12431,2020-05-08 06:00:00,16.1,2.5,15.0,70.0,2.7,228.0,11.2,20.8,31.9,0.1,10.7,12.25
12432,2020-05-08 07:00:00,13.7,5.1,14.0,72.0,1.2,276.0,12.1,39.8,51.9,0.25,5.2,13.8
12433,2020-05-08 08:00:00,12.6,5.0,15.0,71.5,1.3,259.0,23.9,42.6,66.6,0.4,12.2,14.7
12434,2020-05-08 09:00:00,9.9,21.4,16.0,67.5,2.6,243.0,28.6,35.4,64.1,0.55,12.0,13.9
12435,2020-05-08 10:00:00,20.5,14.6,17.0,65.5,3.7,227.0,26.4,25.8,52.2,0.7,17.1,16.2
12436,2020-05-08 11:00:00,14.7,6.4,18.0,60.4,4.8,230.0,16.8,16.4,33.3,0.7,15.9,18.1
12437,2020-05-08 12:00:00,19.6,7.6,19.0,58.1,4.7,233.0,16.7,17.6,34.4,0.6,10.8,13.2
12438,2020-05-08 13:00:00,27.2,7.3,19.0,56.8999999999999,4.7,227.0,19.7,21.5,41.2,0.3,12.3,16.8
12439,2020-05-08 14:00:00,20.2,6.0,19.0,57.3999999999999,5.0,237.0,13.5,14.3,27.9,0.3333333333333333,13.3,10.0
12440,2020-05-08 15:00:00,23.7,5.5,18.0,60.3,4.9,235.0,14.4,15.5,29.8,0.3666666666666667,6.8,17.6
12441,2020-05-08 16:00:00,19.3,7.1,18.0,60.9,5.0,225.0,15.0,18.5,33.5,0.4,12.4,13.4
12442,2020-05-08 17:00:00,25.2,12.0,18.0,63.9,4.8,216.0,16.6,23.6,40.2,0.6,12.1,16.9
12443,2020-05-08 18:00:00,29.7,10.5,17.0,69.7,4.1,215.0,13.1,28.6,41.7,0.4,10.1,10.2
12444,2020-05-08 19:00:00,18.6,8.9,16.0,72.9,2.9,215.0,12.1,31.2,43.3,0.2,9.7,6.3
12445,2020-05-08 20:00:00,19.3,10.1,16.0,75.5,1.8,218.0,14.2,33.5,47.7,0.1,9.7,14.3
12446,2020-05-08 21:00:00,18.6,7.2,15.0,76.6,1.3,243.0,10.3,32.0,42.2,0.15,9.5,13.9
12447,2020-05-08 22:00:00,19.3,10.6,15.0,78.9,1.4,240.0,9.1,29.1,38.1,0.2,6.4,15.6
12448,2020-05-08 23:00:00,21.5,10.2,14.0,80.9,1.5,231.0,10.4,27.9,38.3,0.25,9.5,24.9
12449,2020-05-09 00:00:00,16.2,6.5,14.0,82.4,1.4,222.0,15.5,34.1,49.6,0.3,8.8,16.5
12450,2020-05-09 01:00:00,21.7,4.7,14.0,83.3,1.1,252.0,8.55,27.05,35.6,0.2,7.4,17.7
12451,2020-05-09 02:00:00,15.3999999999999,2.5,12.0,86.1,0.5,224.0,1.6,20.0,21.6,0.30000000000000004,3.4,15.0
12452,2020-05-09 03:00:00,15.8,14.3,11.0,88.4,0.6,75.0,1.9,18.1,20.0,0.4,6.8,14.3
12453,2020-05-09 04:00:00,10.2,4.7,11.0,89.0,0.7,255.0,5.9,20.1,26.0,0.5,6.5,8.8
12454,2020-05-09 05:00:00,15.7,14.2,11.0,89.2,0.5,193.0,10.2,23.5,33.7,0.95,5.5,7.3
12455,2020-05-09 06:00:00,13.8,3.8,11.0,89.6,0.7,174.0,27.9,27.8,55.7,1.4,16.1,10.7
12456,2020-05-09 07:00:00,15.3,11.4,11.0,89.8,0.7,282.0,41.0,28.9,69.8,1.2,13.7,5.2
12457,2020-05-09 08:00:00,19.0,8.4,12.0,89.4,2.0,219.0,66.9,45.0,111.9,2.0,12.6,12.2
12458,2020-05-09 09:00:00,12.9,12.9,13.0,83.5,0.5,185.0,39.8,42.2,82.0,1.7,9.9,12.0
12459,2020-05-09 10:00:00,30.7999999999999,6.1,15.0,74.0,1.3,146.0,34.3,35.8,70.1,2.7,20.5,17.1
12460,2020-05-09 11:00:00,37.0,12.3,17.0,63.0,2.6,202.0,14.0,21.2,35.1,3.0,14.7,15.9
12461,2020-05-09 12:00:00,23.1,9.5,18.0,55.5,2.7,197.0,12.4,15.1,27.5,5.4,19.6,10.8
12462,2020-05-09 13:00:00,23.2,7.9,19.0,53.2,2.4,189.0,7.3,12.7,20.1,3.2,27.2,12.3
12463,2020-05-09 14:00:00,15.3999999999999,6.5,19.0,51.7,2.3,183.0,8.1,13.9,22.0,3.8,20.2,13.3
12464,2020-05-09 15:00:00,23.1,6.1,19.0,51.1,2.6,203.0,5.7,11.7,17.4,1.8,23.7,6.8
12465,2020-05-09 16:00:00,11.5,7.4,19.0,49.0,2.0,205.0,5.5,12.5,18.0,1.0,19.3,12.4
12466,2020-05-09 17:00:00,22.5,15.3,18.0,55.0,3.1,215.0,5.6,14.9,20.5,1.5,25.2,12.1
12467,2020-05-09 18:00:00,28.2,8.0,17.0,63.3,2.7,218.0,5.2,17.8,23.0,1.2,29.7,10.1
12468,2020-05-09 19:00:00,13.6,2.5,16.0,68.0,2.1,220.0,4.2,17.5,21.7,0.6,18.6,9.7
12469,2020-05-09 20:00:00,24.0,6.9,16.0,72.1,2.0,228.0,3.4,14.4,17.7,0.7,19.3,9.7
12470,2020-05-09 21:00:00,29.4,11.4,15.0,76.1,1.2,210.0,2.2,14.3,16.4,0.3,18.6,9.5
12471,2020-05-09 22:00:00,24.3,10.1,14.0,79.3,0.8,235.0,2.1,17.5,19.6,0.2,19.3,6.4
12472,2020-05-09 23:00:00,28.8,10.7,14.0,81.9,1.0,229.0,4.1,20.3,24.5,0.1,21.5,9.5
12473,2020-05-10 00:00:00,27.2,11.1,13.0,83.9,1.0,211.0,4.6,19.8,24.4,1.6,16.2,8.8
12474,2020-05-10 01:00:00,32.4,29.8,13.0,84.1,1.2,213.0,3.2,22.7,25.8,1.2000000000000002,21.7,7.4
12475,2020-05-10 02:00:00,26.7,18.4,13.0,83.8,1.2,216.0,2.7,20.9,23.6,0.8,15.3999999999999,3.4
12476,2020-05-10 03:00:00,13.6,17.8,13.0,82.1,1.5,209.0,1.7,14.0,15.7,0.7,15.8,6.8
12477,2020-05-10 04:00:00,17.4,10.8,13.0,82.5,1.7,212.0,2.4,15.3,17.6,1.0,10.2,6.5
12478,2020-05-10 05:00:00,15.9,10.2,13.0,85.1,1.4,217.0,1.8,14.9,16.7,0.4,15.7,5.5
12479,2020-05-10 06:00:00,13.5,15.6,13.0,85.2,1.1,208.0,2.0,11.4,13.4,0.3,13.8,16.1
12480,2020-05-10 07:00:00,9.1,8.4,13.0,84.4,1.0,206.0,4.0,14.6,18.7,0.8,15.3,13.7
12481,2020-05-10 08:00:00,14.1,10.4,13.0,85.2,0.7,193.0,7.3,18.6,25.8,0.8,19.0,12.6
12482,2020-05-10 09:00:00,13.6,1.0,14.0,83.5,1.2,218.0,10.1,16.7,26.8,0.7,12.9,9.9
12483,2020-05-10 10:00:00,15.2,7.0,15.0,76.3,0.9,195.0,11.2,17.9,29.0,0.8,30.7999999999999,20.5
12484,2020-05-10 11:00:00,13.3,11.5,18.0,61.9,2.0,71.0,2.4,5.6,8.0,1.2,37.0,14.7
12485,2020-05-10 12:00:00,21.8,4.6,19.0,59.7,2.4,68.0,0.4,1.4,1.8,0.8,23.1,19.6
12486,2020-05-10 13:00:00,10.4,10.4,19.0,60.8,2.6,67.0,0.3,0.9,1.2,0.4,23.2,27.2
12487,2020-05-10 14:00:00,12.5,1.5,20.0,57.6,3.5,55.0,0.7,0.7,1.5,0.0,15.3999999999999,20.2
12488,2020-05-10 15:00:00,19.2,2.7,20.0,53.4,4.2,49.0,0.2,0.8,1.0,0.4,23.1,23.7
12489,2020-05-10 16:00:00,12.2,1.5,20.0,53.6,3.4,44.0,0.1,0.8,0.9,0.4,11.5,19.3
12490,2020-05-10 17:00:00,20.5,20.5,19.0,63.4,3.2,51.0,0.2,1.5,1.7,0.3,22.5,25.2
12491,2020-05-10 18:00:00,12.4,12.4,18.0,68.4,2.2,66.0,0.5,3.2,3.7,0.4,28.2,29.7
12492,2020-05-10 19:00:00,14.3,3.8,17.0,72.8,1.4,74.0,0.5,8.9,9.4,0.3,13.6,18.6
12493,2020-05-10 20:00:00,14.4,3.3,16.0,75.3,0.9,84.0,0.5,16.2,16.7,0.0,24.0,19.3
12494,2020-05-10 21:00:00,19.2,4.9,15.0,77.8,0.5,94.0,1.0,18.3,19.3,0.3,29.4,18.6
12495,2020-05-10 22:00:00,19.6,4.0,15.0,78.2,0.8,79.0,1.2,24.1,25.3,0.3,24.3,19.3
12496,2020-05-10 23:00:00,16.8,8.8,15.0,77.1,0.6,68.0,0.5,15.6,16.1,0.2,28.8,21.5
